# Chunk-averaged data for fix ave_densityy and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/mass
10000 100 20999.999999999996
  88 0.875 206.212 0.115896
  89 0.885 209.614 0.117808
  90 0.895 216.632 0.121753
  91 0.905 206.364 0.115982
  92 0.915 205.786 0.115657
  93 0.925 211.65 0.118953
  94 0.935 204.994 0.115212
  95 0.945 204.95 0.115187
  96 0.955 206.748 0.116198
  97 0.965 201.686 0.113353
  98 0.975 195.07 0.109634
  99 0.985 207.586 0.116668
  100 0.995 204.38 0.114867
180000 100 20999.999999999996
  1 0.005 198.226 0.111408
  2 0.015 214.524 0.120568
  3 0.025 210.474 0.118292
  4 0.035 193.808 0.108925
  5 0.045 211.826 0.119051
  6 0.055 204.63 0.115007
  7 0.065 196.758 0.110583
  8 0.075 205.22 0.115339
  9 0.085 206.812 0.116233
  10 0.095 206.106 0.115837
  11 0.105 206.858 0.116259
  12 0.115 212.086 0.119198
  13 0.125 201.298 0.113134
  14 0.135 211.996 0.119147
  15 0.145 215.26 0.120981
  16 0.155 201.616 0.113313
  17 0.165 213.964 0.120253
  18 0.175 213.474 0.119978
  19 0.185 209.708 0.117861
  20 0.195 207.154 0.116426
  21 0.205 213.388 0.119929
  22 0.215 204.89 0.115153
  23 0.225 211.032 0.118605
  24 0.235 210.056 0.118057
  25 0.245 207.274 0.116493
  26 0.255 209.762 0.117891
  27 0.265 205.378 0.115428
  28 0.275 209.798 0.117912
  29 0.285 213.374 0.119921
  30 0.295 205.92 0.115732
  31 0.305 210.962 0.118566
  32 0.315 211.52 0.118879
  33 0.325 211.432 0.11883
  34 0.335 209.788 0.117906
  35 0.345 208.414 0.117134
  36 0.355 209.29 0.117626
  37 0.365 211.054 0.118618
  38 0.375 210.206 0.118141
  39 0.385 213.444 0.119961
  40 0.395 215.13 0.120908
  41 0.405 213.98 0.120262
  42 0.415 215.494 0.121113
  43 0.425 211.868 0.119075
  44 0.435 210.594 0.118359
  45 0.445 214.6 0.120611
  46 0.455 215.346 0.12103
  47 0.465 219.884 0.12358
  48 0.475 218.782 0.122961
  49 0.485 207.826 0.116803
  50 0.495 212.358 0.11935
  51 0.505 217.772 0.122393
  52 0.515 206.916 0.116292
  53 0.525 214.798 0.120722
  54 0.535 215.352 0.121033
  55 0.545 203.71 0.11449
  56 0.555 218.668 0.122897
  57 0.565 217.924 0.122479
  58 0.575 207.592 0.116672
  59 0.585 211.36 0.11879
  60 0.595 217.728 0.122369
  61 0.605 214.418 0.120508
  62 0.615 210.058 0.118058
  63 0.625 215.56 0.12115
  64 0.635 224.362 0.126097
  65 0.645 203.238 0.114225
  66 0.655 212.428 0.11939
  67 0.665 224.042 0.125917
  68 0.675 209.026 0.117478
  69 0.685 209.224 0.117589
  70 0.695 225.21 0.126574
  71 0.705 213.136 0.119788
  72 0.715 203.688 0.114478
  73 0.725 214.28 0.120431
  74 0.735 215.29 0.120998
  75 0.745 206.396 0.116
  76 0.755 216.174 0.121495
  77 0.765 211.85 0.119065
  78 0.775 207.774 0.116774
  79 0.785 200.41 0.112635
  80 0.795 210.454 0.11828
  81 0.805 209.988 0.118018
  82 0.815 199.53 0.112141
  83 0.825 208.386 0.117118
  84 0.835 211.318 0.118766
  85 0.845 207.37 0.116547
  86 0.855 203.4 0.114316
  87 0.865 207.304 0.11651
  88 0.875 207.186 0.116444
  89 0.885 201.906 0.113476
  90 0.895 211.342 0.118779
  91 0.905 204.968 0.115197
  92 0.915 204.498 0.114933
  93 0.925 206.588 0.116108
  94 0.935 210.14 0.118104
  95 0.945 205.038 0.115236
  96 0.955 206.452 0.116031
  97 0.965 213.14 0.11979
  98 0.975 202.938 0.114056
  99 0.985 208.262 0.117048
  100 0.995 206.766 0.116208
190000 100 21000
  1 0.005 205.662 0.115587
  2 0.015 213.614 0.120056
  3 0.025 204.582 0.11498
  4 0.035 204.252 0.114795
  5 0.045 212.262 0.119297
  6 0.055 206.63 0.116131
  7 0.065 211.88 0.119082
  8 0.075 209.322 0.117644
  9 0.085 210.244 0.118162
  10 0.095 211.086 0.118636
  11 0.105 207.292 0.116503
  12 0.115 217.774 0.122394
  13 0.125 215.364 0.12104
  14 0.135 216.366 0.121603
  15 0.145 221.684 0.124592
  16 0.155 213.92 0.120228
  17 0.165 217.566 0.122277
  18 0.175 215.87 0.121324
  19 0.185 216.886 0.121895
  20 0.195 215.946 0.121367
  21 0.205 220.608 0.123987
  22 0.215 203.328 0.114275
  23 0.225 216.674 0.121776
  24 0.235 215.224 0.120961
  25 0.245 206.324 0.115959
  26 0.255 214.448 0.120525
  27 0.265 208.4 0.117126
  28 0.275 204.556 0.114966
  29 0.285 206.142 0.115857
  30 0.295 209.658 0.117833
  31 0.305 198.508 0.111566
  32 0.315 207.504 0.116622
  33 0.325 199.304 0.112014
  34 0.335 201.002 0.112968
  35 0.345 209.566 0.117781
  36 0.355 207.382 0.116554
  37 0.365 203.466 0.114353
  38 0.375 213.97 0.120256
  39 0.385 207.236 0.116472
  40 0.395 203.722 0.114497
  41 0.405 215.738 0.12125
  42 0.415 209.446 0.117714
  43 0.425 206.436 0.116022
  44 0.435 216.87 0.121886
  45 0.445 213.136 0.119788
  46 0.455 207.902 0.116846
  47 0.465 211.316 0.118765
  48 0.475 210.044 0.11805
  49 0.485 217.36 0.122162
  50 0.495 207.048 0.116366
  51 0.505 209.194 0.117572
  52 0.515 214.612 0.120617
  53 0.525 209.774 0.117898
  54 0.535 209.332 0.11765
  55 0.545 214.618 0.120621
  56 0.555 217.986 0.122514
  57 0.565 206.484 0.116049
  58 0.575 210.472 0.11829
  59 0.585 213.076 0.119754
  60 0.595 210.1 0.118081
  61 0.605 208.296 0.117068
  62 0.615 221.406 0.124436
  63 0.625 208.186 0.117006
  64 0.635 210.93 0.118548
  65 0.645 216.472 0.121663
  66 0.655 208.78 0.11734
  67 0.665 214.434 0.120517
  68 0.675 210.81 0.11848
  69 0.685 203.388 0.114309
  70 0.695 214.508 0.120559
  71 0.705 213.736 0.120125
  72 0.715 202.562 0.113845
  73 0.725 207.23 0.116468
  74 0.735 212.99 0.119706
  75 0.745 202.552 0.113839
  76 0.755 213.568 0.120031
  77 0.765 204.9 0.115159
  78 0.775 212.714 0.119551
  79 0.785 211.096 0.118641
  80 0.795 210.676 0.118405
  81 0.805 208.924 0.11742
  82 0.815 206.084 0.115824
  83 0.825 208.288 0.117063
  84 0.835 213.968 0.120255
  85 0.845 203.666 0.114465
  86 0.855 204.654 0.115021
  87 0.865 218.978 0.123071
  88 0.875 204.372 0.114862
  89 0.885 211.03 0.118604
  90 0.895 206.306 0.115949
  91 0.905 204.61 0.114996
  92 0.915 207.846 0.116815
  93 0.925 202.866 0.114016
  94 0.935 204.34 0.114844
  95 0.945 207.518 0.11663
  96 0.955 206.762 0.116205
  97 0.965 211.198 0.118699
  98 0.975 207.194 0.116448
  99 0.985 211.198 0.118699
  100 0.995 204.796 0.1151
200000 100 20999.999999999985
  1 0.005 211.926 0.119108
  2 0.015 211.464 0.118848
  3 0.025 201.734 0.11338
  4 0.035 212.21 0.119267
  5 0.045 214.516 0.120563
  6 0.055 204.408 0.114882
  7 0.065 205.884 0.115712
  8 0.075 222.62 0.125118
  9 0.085 200.618 0.112752
  10 0.095 206.622 0.116127
  11 0.105 221.764 0.124637
  12 0.115 205.828 0.11568
  13 0.125 209.23 0.117592
  14 0.135 217.518 0.122251
  15 0.145 209.88 0.117958
  16 0.155 205.698 0.115607
  17 0.165 215.85 0.121313
  18 0.175 215.194 0.120944
  19 0.185 211.946 0.119119
  20 0.195 219.354 0.123282
  21 0.205 224.382 0.126108
  22 0.215 211.108 0.118648
  23 0.225 222.17 0.124865
  24 0.235 214.51 0.12056
  25 0.245 212.776 0.119585
  26 0.255 211.856 0.119068
  27 0.265 212.268 0.1193
  28 0.275 208.196 0.117011
  29 0.285 206.844 0.116251
  30 0.295 210.238 0.118159
  31 0.305 201.328 0.113151
  32 0.315 206.724 0.116184
  33 0.325 205.806 0.115668
  34 0.335 204.39 0.114872
  35 0.345 211.712 0.118987
  36 0.355 214.044 0.120298
  37 0.365 201.8 0.113417
  38 0.375 210.962 0.118566
  39 0.385 213.922 0.120229
  40 0.395 203.752 0.114514
  41 0.405 212.074 0.119191
  42 0.415 212.03 0.119166
  43 0.425 205.822 0.115677
  44 0.435 206.538 0.116079
  45 0.445 210.6 0.118362
  46 0.455 214.358 0.120475
  47 0.465 207.56 0.116654
  48 0.475 208.696 0.117292
  49 0.485 218.404 0.122748
  50 0.495 204.134 0.114728
  51 0.505 206.166 0.11587
  52 0.515 211.37 0.118795
  53 0.525 205.828 0.11568
  54 0.535 209.64 0.117823
  55 0.545 215.784 0.121276
  56 0.555 202.632 0.113884
  57 0.565 207.114 0.116403
  58 0.575 212.608 0.119491
  59 0.585 201.896 0.113471
  60 0.595 206.666 0.116151
  61 0.605 212.38 0.119363
  62 0.615 201.124 0.113037
  63 0.625 215.054 0.120866
  64 0.635 206.444 0.116027
  65 0.645 202.782 0.113969
  66 0.655 209.736 0.117877
  67 0.665 204.988 0.115208
  68 0.675 207.902 0.116846
  69 0.685 206.402 0.116003
  70 0.695 207.056 0.116371
  71 0.705 208.05 0.116929
  72 0.715 207.092 0.116391
  73 0.725 218.826 0.122986
  74 0.735 212.196 0.119259
  75 0.745 208.8 0.117351
  76 0.755 222.42 0.125006
  77 0.765 212.082 0.119195
  78 0.775 212.078 0.119193
  79 0.785 212.158 0.119238
  80 0.795 213.566 0.120029
  81 0.805 202.42 0.113765
  82 0.815 212.872 0.119639
  83 0.825 209.944 0.117994
  84 0.835 207.624 0.11669
  85 0.845 213.128 0.119783
  86 0.855 209.592 0.117796
  87 0.865 210.656 0.118394
  88 0.875 211.996 0.119147
  89 0.885 210.434 0.118269
  90 0.895 202.964 0.114071
  91 0.905 206.62 0.116126
  92 0.915 211.064 0.118623
  93 0.925 209.728 0.117872
  94 0.935 208.542 0.117206
  95 0.945 209.802 0.117914
  96 0.955 215.618 0.121183
  97 0.965 206.106 0.115837
  98 0.975 214.904 0.120781
  99 0.985 208.404 0.117128
  100 0.995 203.474 0.114357
