# Chunk-averaged data for fix ave_stressy and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount c_stress[2]
10000 100 20999.999999999996
  100 0.995 214.95 0.090904
170000 100 21000.000000000015
  1 0.005 200.398 0.0434802
  2 0.015 204.508 -0.0834194
  3 0.025 211.2 0.0331957
  4 0.035 205.444 0.00395721
  5 0.045 202.504 -0.00770847
  6 0.055 213.824 0.0631496
  7 0.065 207.26 -0.00955888
  8 0.075 198.128 -0.0695505
  9 0.085 207.134 0.0185918
  10 0.095 209.034 0.0593051
  11 0.105 204.354 -0.0229713
  12 0.115 201.136 0.0615488
  13 0.125 209.892 -0.0381927
  14 0.135 203.974 0.0410464
  15 0.145 197.91 -0.048107
  16 0.155 213.548 0.0453351
  17 0.165 203.76 0.0128033
  18 0.175 201.532 -0.0025861
  19 0.185 201.734 -0.0718936
  20 0.195 205.262 0.116166
  21 0.205 202.134 -0.00913461
  22 0.215 202.846 -0.0537219
  23 0.225 206.3 0.0528705
  24 0.235 203.07 0.0265053
  25 0.245 204.516 -0.0628187
  26 0.255 203.784 0.0631216
  27 0.265 204.052 -0.00414191
  28 0.275 205.768 0.0133372
  29 0.285 206.584 -0.00584496
  30 0.295 207.302 -0.0881392
  31 0.305 208.2 0.0698463
  32 0.315 209.62 0.0227143
  33 0.325 204.428 -0.056335
  34 0.335 210.236 -0.055569
  35 0.345 208.284 0.0264025
  36 0.355 215.278 -0.0112352
  37 0.365 215.572 -0.0498029
  38 0.375 213.586 0.0515015
  39 0.385 224.13 -0.0066774
  40 0.395 216.844 -0.068606
  41 0.405 219.356 0.0583544
  42 0.415 218.144 -0.0465491
  43 0.425 218.34 0.0494149
  44 0.435 214.306 0.0278016
  45 0.445 215.034 -0.0145658
  46 0.455 208.476 -0.0236627
  47 0.465 219.584 0.0243818
  48 0.475 218.52 0.0697746
  49 0.485 215.916 0.035887
  50 0.495 208.512 -0.069297
  51 0.505 217.868 0.0984753
  52 0.515 219.854 -0.0355064
  53 0.525 213.36 0.0533491
  54 0.535 222.18 -0.0207056
  55 0.545 223.476 0.030408
  56 0.555 211.302 0.00551981
  57 0.565 220.852 0.0125485
  58 0.575 215.8 -0.00567337
  59 0.585 214.278 0.0197887
  60 0.595 217.092 0.0316368
  61 0.605 216.146 -0.0587402
  62 0.615 215.714 0.0867946
  63 0.625 214.642 0.0156718
  64 0.635 214.772 -0.0989089
  65 0.645 213.276 0.037031
  66 0.655 215.036 0.124454
  67 0.665 216.512 -0.0182819
  68 0.675 209.834 -0.0620013
  69 0.685 214.424 0.0120932
  70 0.695 214.652 0.103762
  71 0.705 214.482 -0.0646975
  72 0.715 211.036 0.0272066
  73 0.725 212.654 0.0441546
  74 0.735 215.88 0.00488313
  75 0.745 207.512 0.0219889
  76 0.755 211.924 0.00213033
  77 0.765 211.044 0.0539952
  78 0.775 204.32 -0.0223944
  79 0.785 209.698 0.000917322
  80 0.795 209.608 -0.00147141
  81 0.805 211.224 0.0391077
  82 0.815 203.342 0.00128099
  83 0.825 204.828 -0.0176731
  84 0.835 211.632 -0.0737213
  85 0.845 203.708 0.0945233
  86 0.855 212.48 0.00899636
  87 0.865 210.628 -0.0398197
  88 0.875 206.212 -0.062277
  89 0.885 209.614 -0.0213344
  90 0.895 216.632 -0.019307
  91 0.905 206.364 0.0119864
  92 0.915 205.786 -0.0434344
  93 0.925 211.65 -0.0411869
  94 0.935 204.994 -0.00131713
  95 0.945 204.95 -0.00975409
  96 0.955 206.748 0.0143221
  97 0.965 201.686 -0.0666737
  98 0.975 195.07 0.000814002
  99 0.985 207.586 0.0323777
  100 0.995 204.38 -0.0277162
180000 100 20999.999999999996
  1 0.005 198.226 0.0707053
  2 0.015 214.524 0.0325291
  3 0.025 210.474 -0.0369097
  4 0.035 193.808 -0.0738767
  5 0.045 211.826 0.0767097
  6 0.055 204.63 -0.0518844
  7 0.065 196.758 0.0440833
  8 0.075 205.22 -0.0718973
  9 0.085 206.812 -0.00351012
  10 0.095 206.106 0.0324396
  11 0.105 206.858 -0.0292858
  12 0.115 212.086 -0.0248643
  13 0.125 201.298 -0.0275959
  14 0.135 211.996 -0.0327884
  15 0.145 215.26 -0.0120738
  16 0.155 201.616 -0.0466139
  17 0.165 213.964 0.0117502
  18 0.175 213.474 -0.034784
  19 0.185 209.708 -0.0387815
  20 0.195 207.154 -0.0101793
  21 0.205 213.388 -0.0486759
  22 0.215 204.89 -0.0493394
  23 0.225 211.032 0.061881
  24 0.235 210.056 -0.0766623
  25 0.245 207.274 -0.0254357
  26 0.255 209.762 -0.0402126
  27 0.265 205.378 0.0066155
  28 0.275 209.798 -0.0402968
  29 0.285 213.374 0.00619525
  30 0.295 205.92 -0.0724662
  31 0.305 210.962 0.0366365
  32 0.315 211.52 -0.0927225
  33 0.325 211.432 0.0667238
  34 0.335 209.788 -0.0599685
  35 0.345 208.414 -0.101915
  36 0.355 209.29 -0.00273769
  37 0.365 211.054 0.0441903
  38 0.375 210.206 -0.0925405
  39 0.385 213.444 0.039968
  40 0.395 215.13 -0.041234
  41 0.405 213.98 0.0155294
  42 0.415 215.494 -0.0309025
  43 0.425 211.868 0.0382955
  44 0.435 210.594 -0.0459924
  45 0.445 214.6 -0.0732543
  46 0.455 215.346 -0.0325992
  47 0.465 219.884 0.0830131
  48 0.475 218.782 -0.0573094
  49 0.485 207.826 -0.0244881
  50 0.495 212.358 -0.0886742
  51 0.505 217.772 0.0518934
  52 0.515 206.916 0.0188354
  53 0.525 214.798 0.0374176
  54 0.535 215.352 -0.112742
  55 0.545 203.71 -0.029853
  56 0.555 218.668 0.0891479
  57 0.565 217.924 -0.00779244
  58 0.575 207.592 -0.0378203
  59 0.585 211.36 -0.0208436
  60 0.595 217.728 0.0499836
  61 0.605 214.418 0.0175227
  62 0.615 210.058 -0.0455402
  63 0.625 215.56 0.0683405
  64 0.635 224.362 0.106191
  65 0.645 203.238 -0.0807151
  66 0.655 212.428 -0.0927517
  67 0.665 224.042 0.0576032
  68 0.675 209.026 0.00980453
  69 0.685 209.224 -0.0153365
  70 0.695 225.21 0.0832162
  71 0.705 213.136 0.020631
  72 0.715 203.688 -0.00719666
  73 0.725 214.28 -0.0114115
  74 0.735 215.29 0.0589185
  75 0.745 206.396 -0.0529988
  76 0.755 216.174 0.0486814
  77 0.765 211.85 0.0791634
  78 0.775 207.774 0.000681424
  79 0.785 200.41 -0.0168429
  80 0.795 210.454 0.0671067
  81 0.805 209.988 -0.0378912
  82 0.815 199.53 -0.0154936
  83 0.825 208.386 0.0622276
  84 0.835 211.318 0.0915964
  85 0.845 207.37 -0.071732
  86 0.855 203.4 0.00776514
  87 0.865 207.304 -0.0684028
  88 0.875 207.186 0.0308851
  89 0.885 201.906 -0.0028232
  90 0.895 211.342 0.0428006
  91 0.905 204.968 -0.0605173
  92 0.915 204.498 -0.0289768
  93 0.925 206.588 0.00422807
  94 0.935 210.14 0.0115491
  95 0.945 205.038 -0.0271504
  96 0.955 206.452 -0.101067
  97 0.965 213.14 0.00672067
  98 0.975 202.938 0.0514682
  99 0.985 208.262 -0.0720534
  100 0.995 206.766 -0.115868
190000 100 21000
  1 0.005 205.662 0.059191
  2 0.015 213.614 0.0685314
  3 0.025 204.582 0.0605371
  4 0.035 204.252 -0.0157756
  5 0.045 212.262 0.0766109
  6 0.055 206.63 0.102043
  7 0.065 211.88 0.0331163
  8 0.075 209.322 0.0411736
  9 0.085 210.244 0.0729635
  10 0.095 211.086 0.0722727
  11 0.105 207.292 -0.0677642
  12 0.115 217.774 0.0890511
  13 0.125 215.364 0.00365443
  14 0.135 216.366 -0.0162523
  15 0.145 221.684 -0.00133031
  16 0.155 213.92 0.0946838
  17 0.165 217.566 -0.0307483
  18 0.175 215.87 -0.0517367
  19 0.185 216.886 0.15352
  20 0.195 215.946 -0.0671653
  21 0.205 220.608 0.0172538
  22 0.215 203.328 0.0299887
  23 0.225 216.674 0.0887133
  24 0.235 215.224 -0.0235599
  25 0.245 206.324 0.0233944
  26 0.255 214.448 0.0744863
  27 0.265 208.4 0.124105
  28 0.275 204.556 0.00458542
  29 0.285 206.142 0.0690772
  30 0.295 209.658 0.0750313
  31 0.305 198.508 0.0883536
  32 0.315 207.504 0.0610592
  33 0.325 199.304 0.0508682
  34 0.335 201.002 0.118865
  35 0.345 209.566 0.0406136
  36 0.355 207.382 0.128479
  37 0.365 203.466 0.0707466
  38 0.375 213.97 0.0487476
  39 0.385 207.236 0.0714345
  40 0.395 203.722 0.07599
  41 0.405 215.738 0.0815134
  42 0.415 209.446 0.0398822
  43 0.425 206.436 0.00198426
  44 0.435 216.87 0.114062
  45 0.445 213.136 0.075277
  46 0.455 207.902 0.0287526
  47 0.465 211.316 -0.0191007
  48 0.475 210.044 0.0897391
  49 0.485 217.36 0.154129
  50 0.495 207.048 -0.0631393
  51 0.505 209.194 0.0842657
  52 0.515 214.612 0.0967997
  53 0.525 209.774 0.00131067
  54 0.535 209.332 0.0544205
  55 0.545 214.618 0.0804749
  56 0.555 217.986 0.086452
  57 0.565 206.484 0.0402241
  58 0.575 210.472 -0.00805921
  59 0.585 213.076 0.0490364
  60 0.595 210.1 0.107112
  61 0.605 208.296 -0.0469681
  62 0.615 221.406 0.123761
  63 0.625 208.186 0.0710224
  64 0.635 210.93 0.0163604
  65 0.645 216.472 0.0400428
  66 0.655 208.78 0.120446
  67 0.665 214.434 0.0605489
  68 0.675 210.81 -0.0113606
  69 0.685 203.388 0.114191
  70 0.695 214.508 0.0481116
  71 0.705 213.736 0.0771482
  72 0.715 202.562 0.0259787
  73 0.725 207.23 0.00612662
  74 0.735 212.99 0.0765382
  75 0.745 202.552 0.0331444
  76 0.755 213.568 0.0538086
  77 0.765 204.9 -0.0234751
  78 0.775 212.714 0.0502242
  79 0.785 211.096 0.0405538
  80 0.795 210.676 0.0985679
  81 0.805 208.924 -0.012753
  82 0.815 206.084 0.0587747
  83 0.825 208.288 0.0482106
  84 0.835 213.968 0.0384899
  85 0.845 203.666 0.047011
  86 0.855 204.654 0.0202939
  87 0.865 218.978 0.103554
  88 0.875 204.372 0.0575417
  89 0.885 211.03 0.0103072
  90 0.895 206.306 -0.013521
  91 0.905 204.61 0.0678298
  92 0.915 207.846 0.073918
  93 0.925 202.866 0.000305035
  94 0.935 204.34 0.102338
  95 0.945 207.518 0.0300291
  96 0.955 206.762 0.00209812
  97 0.965 211.198 0.116673
  98 0.975 207.194 0.0556301
  99 0.985 211.198 -0.0255166
  100 0.995 204.796 0.097984
200000 100 20999.999999999985
  1 0.005 211.926 0.00703303
  2 0.015 211.464 -0.0730821
  3 0.025 201.734 -0.012896
  4 0.035 212.21 0.074825
  5 0.045 214.516 -0.0574511
  6 0.055 204.408 -0.0374221
  7 0.065 205.884 -0.0325945
  8 0.075 222.62 0.0272362
  9 0.085 200.618 -0.0917764
  10 0.095 206.622 0.0673506
  11 0.105 221.764 -0.0368496
  12 0.115 205.828 -0.048838
  13 0.125 209.23 0.00547283
  14 0.135 217.518 0.0340914
  15 0.145 209.88 -0.0566164
  16 0.155 205.698 0.0357883
  17 0.165 215.85 0.00646721
  18 0.175 215.194 -0.0406958
  19 0.185 211.946 0.0217701
  20 0.195 219.354 -0.068695
  21 0.205 224.382 0.0968578
  22 0.215 211.108 -0.104
  23 0.225 222.17 -0.00160868
  24 0.235 214.51 0.0530137
  25 0.245 212.776 -0.109781
  26 0.255 211.856 0.0658651
  27 0.265 212.268 0.0516068
  28 0.275 208.196 -0.0465368
  29 0.285 206.844 0.0275229
  30 0.295 210.238 0.0729544
  31 0.305 201.328 0.0521425
  32 0.315 206.724 -0.0572852
  33 0.325 205.806 -0.0232597
  34 0.335 204.39 0.0458398
  35 0.345 211.712 0.0300473
  36 0.355 214.044 0.0070299
  37 0.365 201.8 -0.0101582
  38 0.375 210.962 0.0610021
  39 0.385 213.922 0.0223688
  40 0.395 203.752 -0.125361
  41 0.405 212.074 0.0499017
  42 0.415 212.03 0.0357429
  43 0.425 205.822 -0.0164083
  44 0.435 206.538 0.0200292
  45 0.445 210.6 -0.0189622
  46 0.455 214.358 0.00857957
  47 0.465 207.56 -0.0181777
  48 0.475 208.696 0.0346236
  49 0.485 218.404 0.0586603
  50 0.495 204.134 -0.0425271
  51 0.505 206.166 0.0372539
  52 0.515 211.37 -0.0595293
  53 0.525 205.828 0.0614077
  54 0.535 209.64 0.045867
  55 0.545 215.784 -0.00568312
  56 0.555 202.632 0.0358248
  57 0.565 207.114 0.00776709
  58 0.575 212.608 -0.0250235
  59 0.585 201.896 0.0985705
  60 0.595 206.666 -0.0999484
  61 0.605 212.38 -0.0582506
  62 0.615 201.124 0.11337
  63 0.625 215.054 0.0201091
  64 0.635 206.444 -0.041246
  65 0.645 202.782 0.0153667
  66 0.655 209.736 -0.0440469
  67 0.665 204.988 0.0616781
  68 0.675 207.902 -0.0332941
  69 0.685 206.402 0.0371425
  70 0.695 207.056 0.00672661
  71 0.705 208.05 -0.0765582
  72 0.715 207.092 0.0950409
  73 0.725 218.826 -0.00852584
  74 0.735 212.196 0.0195002
  75 0.745 208.8 -0.0126089
  76 0.755 222.42 -0.0167969
  77 0.765 212.082 0.0037589
  78 0.775 212.078 0.0252735
  79 0.785 212.158 -0.0957016
  80 0.795 213.566 0.113652
  81 0.805 202.42 -0.0454954
  82 0.815 212.872 -0.0353835
  83 0.825 209.944 0.00226246
  84 0.835 207.624 0.0259513
  85 0.845 213.128 0.0227891
  86 0.855 209.592 -0.0448515
  87 0.865 210.656 -0.0568416
  88 0.875 211.996 0.114965
  89 0.885 210.434 0.0235688
  90 0.895 202.964 -0.0593347
  91 0.905 206.62 -0.0986325
  92 0.915 211.064 0.0870031
  93 0.925 209.728 -0.00731191
  94 0.935 208.542 -0.0412767
  95 0.945 209.802 0.0176556
  96 0.955 215.618 -0.0365016
  97 0.965 206.106 -0.074409
  98 0.975 214.904 0.0572858
  99 0.985 208.404 -0.0924233
  100 0.995 203.474 0.0204664
