Давление (Па),	Температура (К),	Сошлось?,	Min TPD (Дж/моль)
9.9e6	166	1	-2.184416689793101e-12
1.0e7	166	1	1.1071796089876505e-12
100000.0	167	1	2.8769024768564165e-13
200000.0	167	1	1.3856328616172723e-13
300000.0	167	1	-7.445132405617027e-14
400000.0	167	1	-2542.4946681138263
500000.0	167	1	-2233.8516894159993
600000.0	167	1	-1982.1423257069644
700000.0	167	1	-1769.8042842822601
800000.0	167	1	-1586.356368717458
900000.0	167	1	-1425.03988277574
1.0e6	167	1	-1281.2419249731931
1.1e6	167	1	-1151.6742178862482
1.2e6	167	1	-1033.9107931215792
1.3e6	167	1	-926.1114022931166
1.4e6	167	1	-826.84776486589
1.5e6	167	1	-735.0265337156017
1.6e6	167	1	-649.7573548688271
1.7e6	167	1	-570.2786679355933
1.8e6	167	1	-568.4024169572828
1.9e6	167	1	-578.1685489226246
2.0e6	167	1	-583.5119323443282
2.1e6	167	1	-584.6984185693747
2.2e6	167	1	-581.9114344510828
2.3e6	167	1	-575.2499854459122
2.4e6	167	1	-564.7186149310867
2.5e6	167	1	-550.2053663349974
2.6e6	167	1	-531.4392418068704
2.7e6	167	1	-507.9081647366479
2.8e6	167	1	-478.690849110992
2.9e6	167	1	-1.414458398713902e-12
3.0e6	167	1	-1.0072251005939762e-12
3.1e6	167	1	-2.1731821433654887e-12
3.2e6	167	1	-1.4925173678424476e-12
3.3e6	167	1	-6.403572244381173e-13
3.4e6	167	1	-8.276032573768125e-13
3.5e6	167	1	1.3383690503324417e-13
3.6e6	167	1	-7.167763040582793e-13
3.7e6	167	1	-3.345266551697248e-13
3.8e6	167	1	1.144652534615495e-12
3.9e6	167	1	6.95504615305534e-13
4.0e6	167	1	-2.712739216549623e-12
4.1e6	167	1	-1.9302183244492618e-13
4.2e6	167	1	2.091769233038721e-12
4.3e6	167	1	5.83468240975159e-13
4.4e6	167	1	-1.1280669989981057e-12
4.5e6	167	1	-1.317258046906164e-12
4.6e6	167	1	-1.3447687340735552e-12
4.7e6	167	1	-1.6995532202157434e-12
4.8e6	167	1	-1.479331186671231e-12
4.9e6	167	1	-2.4232937362044817e-12
5.0e6	167	1	-2.2088339206281657e-12
5.1e6	167	1	-2.356317657760057e-13
5.2e6	167	1	-3.295856367662101e-12
5.3e6	167	1	-1.9705178362915436e-12
5.4e6	167	1	-1.6251812030768748e-12
5.5e6	167	1	-2.912924882450237e-12
5.6e6	167	1	-2.9299205679378292e-12
5.7e6	167	1	-2.830391902023195e-12
5.8e6	167	1	1.71655605233207e-13
5.9e6	167	1	-6.639275379459248e-13
6.0e6	167	1	-1.942427198105964e-12
6.1e6	167	1	-3.314539821380709e-12
6.2e6	167	1	-1.6752123460656817e-12
6.3e6	167	1	1.3772869113332083e-12
6.4e6	167	1	-4.122210753996949e-13
6.5e6	167	1	-2.325590010900929e-12
6.6e6	167	1	-2.309490307891687e-13
6.7e6	167	1	-2.3816463786056096e-12
6.8e6	167	1	-4.323552715558818e-12
6.9e6	167	1	-1.1753058701888993e-12
7.0e6	167	1	-1.0324386841451296e-12
7.1e6	167	1	-3.3931514832660465e-12
7.2e6	167	1	4.571724775902139e-13
7.3e6	167	1	-1.369327356981836e-12
7.4e6	167	1	3.12776465673084e-14
7.5e6	167	1	-2.725323230669571e-12
7.6e6	167	1	-3.4134587280495402e-12
7.7e6	167	1	-3.2485213463733328e-12
7.8e6	167	1	-1.1708800159957068e-12
7.9e6	167	1	-1.9660846299317783e-12
8.0e6	167	1	-2.3428491408140044e-12
8.1e6	167	1	-4.436676833532901e-12
8.2e6	167	1	-2.702187959424462e-13
8.3e6	167	1	2.0087232840589866e-12
8.4e6	167	1	1.519555296275823e-15
8.5e6	167	1	-1.8755454970916086e-12
8.6e6	167	1	1.2188081130252418e-12
8.7e6	167	1	-4.081094124637635e-12
8.8e6	167	1	-3.4099802389149955e-13
8.9e6	167	1	-2.5830544771352752e-12
9.0e6	167	1	6.283797752968493e-14
9.1e6	167	1	-1.4257132597709165e-12
9.2e6	167	1	-2.250508301608845e-12
9.3e6	167	1	1.5214670943849384e-12
9.4e6	167	1	-1.999603668680506e-12
9.5e6	167	1	6.985606424165917e-13
9.6e6	167	1	-3.0074292776764215e-12
9.7e6	167	1	3.57870696001772e-14
9.8e6	167	1	-2.425243677623345e-12
9.9e6	167	1	-2.5688481154534024e-12
1.0e7	167	1	3.4871608619822927e-13
100000.0	168	1	-3.6007529324732473e-13
200000.0	168	1	1.6323452102454543e-13
300000.0	168	1	8.242746439398171e-14
400000.0	168	1	1.5966789369914057e-13
500000.0	168	1	-2274.99735915489
600000.0	168	1	-2021.7632204228257
700000.0	168	1	-1808.1308549971575
800000.0	168	1	-1623.5560845060058
900000.0	168	1	-1461.239496918197
1.0e6	168	1	-1316.5402957488946
1.1e6	168	1	-1186.150207315833
1.2e6	168	1	-1067.6283914094504
1.3e6	168	1	-959.1231887045876
1.4e6	168	1	-859.1973190065604
1.5e6	168	1	-766.7135775693441
1.6e6	168	1	-680.7575495762121
1.7e6	168	1	-600.6735492767631
1.8e6	168	1	-535.0876461819539
1.9e6	168	1	-546.6598972511158
2.0e6	168	1	-553.8563213346679
2.1e6	168	1	-556.9580886612147
2.2e6	168	1	-556.1680201653468
2.3e6	168	1	-551.6107222109376
2.4e6	168	1	-543.3260084685701
2.5e6	168	1	-531.2528281030284
2.6e6	168	1	-515.1977288461592
2.7e6	168	1	-494.7748993512834
2.8e6	168	1	-469.28749735161256
2.9e6	168	1	-437.47004400222426
3.0e6	168	1	-2.2216055267114255e-12
3.1e6	168	1	-5.907987716795366e-13
3.2e6	168	1	-2.1983405984390145e-12
3.3e6	168	1	5.603854055693477e-13
3.4e6	168	1	-2.7426648295368057e-12
3.5e6	168	1	-1.8022202609375347e-13
3.6e6	168	1	-3.462311263708698e-13
3.7e6	168	1	3.741950548861665e-13
3.8e6	168	1	-1.54200224729276e-12
3.9e6	168	1	1.5340334073294685e-12
4.0e6	168	1	1.6681722874699334e-12
4.1e6	168	1	5.4096799586965e-13
4.2e6	168	1	-2.9559915077826304e-13
4.3e6	168	1	-1.890551310319903e-12
4.4e6	168	1	-3.2859751686553597e-15
4.5e6	168	1	-1.487910910448912e-12
4.6e6	168	1	-1.8442253267704305e-12
4.7e6	168	1	-2.614079644555354e-12
4.8e6	168	1	-2.2117002810745863e-12
4.9e6	168	1	-2.3564222373181643e-12
5.0e6	168	1	7.581702523486319e-13
5.1e6	168	1	8.484542363525411e-13
5.2e6	168	1	-1.4618149058933499e-12
5.3e6	168	1	-2.569418212037343e-13
5.4e6	168	1	-3.00769290037587e-12
5.5e6	168	1	-2.787076953947479e-12
5.6e6	168	1	1.5381915650447222e-12
5.7e6	168	1	-1.5022593497845277e-12
5.8e6	168	1	-1.3652190058494371e-12
5.9e6	168	1	-4.696737488599578e-13
6.0e6	168	1	-5.663471336250008e-13
6.1e6	168	1	-3.4394196085095213e-12
6.2e6	168	1	2.0478314896948553e-12
6.3e6	168	1	-3.904324839915002e-12
6.4e6	168	1	-1.7415478383207513e-13
6.5e6	168	1	-1.79513953374889e-12
6.6e6	168	1	-2.2423781706508238e-13
6.7e6	168	1	-2.81991943918504e-12
6.8e6	168	1	-1.4126030663224448e-12
6.9e6	168	1	-2.5672827260396803e-12
7.0e6	168	1	-3.877371271939767e-12
7.1e6	168	1	-1.960529290840633e-12
7.2e6	168	1	-1.3661009815527436e-14
7.3e6	168	1	-1.1585639354832183e-12
7.4e6	168	1	-2.839643369197223e-13
7.5e6	168	1	-8.32289662438296e-13
7.6e6	168	1	-1.2594804569806996e-12
7.7e6	168	1	-5.773893636836287e-13
7.8e6	168	1	-5.00142365513163e-13
7.9e6	168	1	-3.071361885876185e-12
8.0e6	168	1	-1.0302327628051005e-12
8.1e6	168	1	-4.3582651165805593e-13
8.2e6	168	1	-2.7282374327279925e-12
8.3e6	168	1	-3.028238695312997e-12
8.4e6	168	1	-1.2408549544108416e-12
8.5e6	168	1	1.43765440330659e-13
8.6e6	168	1	-7.987101747994758e-13
8.7e6	168	1	-3.2369803477664476e-13
8.8e6	168	1	1.1801934982369821e-12
8.9e6	168	1	-9.81144616540744e-13
9.0e6	168	1	-7.792026324826795e-13
9.1e6	168	1	-1.0129582592440325e-12
9.2e6	168	1	2.3233327795475033e-12
9.3e6	168	1	-2.2620854823000982e-12
9.4e6	168	1	-3.468165732246938e-12
9.5e6	168	1	-6.819935326245414e-13
9.6e6	168	1	-2.792712661298135e-12
9.7e6	168	1	-1.867554592912658e-12
9.8e6	168	1	1.8702887355394186e-12
9.9e6	168	1	-2.306982291721624e-12
1.0e7	168	1	-1.300957199168226e-12
100000.0	169	1	-8.280880907609128e-14
200000.0	169	1	-9.339475736070524e-14
300000.0	169	1	3.523437068816869e-13
400000.0	169	1	-8.53525703601627e-14
500000.0	169	1	7.018697160637037e-14
600000.0	169	1	-2.835128732127316e-14
700000.0	169	1	-1846.3807308113328
800000.0	169	1	-1660.679629992084
900000.0	169	1	-1497.3636049777674
1.0e6	169	1	-1351.7639790695707
1.1e6	169	1	-1220.5524994951238
1.2e6	169	1	-1101.2734743260978
1.3e6	169	1	-992.0638570310616
1.4e6	169	1	-891.4773960476507
1.5e6	169	1	-798.3696404419777
1.6e6	169	1	-711.820181290159
1.7e6	169	1	-631.0785643383506
1.8e6	169	1	-555.5635032494647
1.9e6	169	1	-515.0252628138505
2.0e6	169	1	-524.0164655897338
2.1e6	169	1	-528.9668662573109
2.2e6	169	1	-530.0962646178409
2.3e6	169	1	-527.5513251253618
2.4e6	169	1	-521.4017259484143
2.5e6	169	1	-511.6286673444563
2.6e6	169	1	-498.10152726869563
2.7e6	169	1	-480.5337159545736
2.8e6	169	1	-458.3976405859669
2.9e6	169	1	-430.74873527924564
3.0e6	169	1	-3.997947231644612e-12
3.1e6	169	1	-5.517923799333235e-13
3.2e6	169	1	-2.7595966692277844e-12
3.3e6	169	1	-1.3599096662225888e-12
3.4e6	169	1	-2.1788626607707577e-13
3.5e6	169	1	-7.839724730026199e-13
3.6e6	169	1	1.0840734618587022e-13
3.7e6	169	1	4.082079726854634e-13
3.8e6	169	1	-4.818413218254265e-13
3.9e6	169	1	-2.2424343109357767e-12
4.0e6	169	1	-2.0563096544868582e-12
4.1e6	169	1	-1.7154662223668038e-12
4.2e6	169	1	3.831932172808349e-13
4.3e6	169	1	-2.368405228728355e-13
4.4e6	169	1	2.677811372300701e-12
4.5e6	169	1	-1.0221931223488331e-13
4.6e6	169	1	-1.308008271786327e-12
4.7e6	169	1	-1.5722968689393344e-12
4.8e6	169	1	-8.918304433333101e-13
4.9e6	169	1	-2.2023952588660393e-12
5.0e6	169	1	8.282131255986982e-13
5.1e6	169	1	-6.882982749836959e-13
5.2e6	169	1	-1.0858128036230052e-12
5.3e6	169	1	4.769459517109173e-13
5.4e6	169	1	-1.6124315660636515e-12
5.5e6	169	1	-1.0846393525534829e-12
5.6e6	169	1	-1.3310559033911197e-12
5.7e6	169	1	-4.925153870812364e-13
5.8e6	169	1	7.982851243491812e-14
5.9e6	169	1	-2.5518030332277877e-12
6.0e6	169	1	-3.346880005783804e-12
6.1e6	169	1	-2.8814080760905666e-12
6.2e6	169	1	-2.7390831293846985e-12
6.3e6	169	1	-7.011526888078243e-13
6.4e6	169	1	-2.7300756558215388e-12
6.5e6	169	1	-3.916523456955625e-13
6.6e6	169	1	-2.942040006720823e-12
6.7e6	169	1	8.643872351515411e-14
6.8e6	169	1	5.189776122078349e-13
6.9e6	169	1	-1.5190217985032255e-12
7.0e6	169	1	3.093355119036244e-13
7.1e6	169	1	-2.4362635780935384e-12
7.2e6	169	1	-6.345301601156384e-13
7.3e6	169	1	-8.445294381465498e-14
7.4e6	169	1	-8.519395571651474e-13
7.5e6	169	1	-2.3965887285256058e-12
7.6e6	169	1	1.3177631127738073e-12
7.7e6	169	1	-1.2758700289317033e-12
7.8e6	169	1	-5.700129032529608e-13
7.9e6	169	1	-1.5117792375570203e-12
8.0e6	169	1	-9.066062249521477e-13
8.1e6	169	1	1.4001217745349885e-13
8.2e6	169	1	-1.41989760222938e-12
8.3e6	169	1	4.756465838204203e-13
8.4e6	169	1	-6.633804607264054e-13
8.5e6	169	1	1.6616275567746107e-12
8.6e6	169	1	-1.0394961678232594e-12
8.7e6	169	1	-9.615828802089495e-13
8.8e6	169	1	-1.6166129424078274e-13
8.9e6	169	1	5.921232102894345e-13
9.0e6	169	1	-6.542413672826721e-13
9.1e6	169	1	-1.6620651723895776e-12
9.2e6	169	1	3.050522416251795e-13
9.3e6	169	1	1.760766212840543e-12
9.4e6	169	1	-1.621336249055228e-12
9.5e6	169	1	-1.0141273127699556e-12
9.6e6	169	1	-1.9177108878781577e-12
9.7e6	169	1	-3.273225928371193e-12
9.8e6	169	1	-4.727294889591953e-13
9.9e6	169	1	-1.937154861166356e-12
1.0e7	169	1	-6.548982257558025e-13
100000.0	170	1	2.5521236506826275e-13
200000.0	170	1	3.803264361370368e-13
300000.0	170	1	1.5880170143871817e-13
400000.0	170	1	5.402983201475217e-13
500000.0	170	1	-1.4333030386863217e-13
600000.0	170	1	-1.1103644816088898e-13
700000.0	170	1	1.2458924911704927e-13
800000.0	170	1	8.42678614974692e-14
900000.0	170	1	-1533.4101792225485
1.0e6	170	1	-1386.9108957520934
1.1e6	170	1	-1254.8789564663991
1.2e6	170	1	-1134.8438364761425
1.3e6	170	1	-1024.9311241053283
1.4e6	170	1	-923.6856226066038
1.5e6	170	1	-829.9556662377533
1.6e6	170	1	-742.8148899819554
1.7e6	170	1	-661.5078073811064
1.8e6	170	1	-585.4110278302394
1.9e6	170	1	-514.0050477645902
2.0e6	170	1	-494.0125892491949
2.1e6	170	1	-500.74973494326906
2.2e6	170	1	-503.7272466112865
2.3e6	170	1	-503.1108988556785
2.4e6	170	1	-498.99581490765655
2.5e6	170	1	-491.3985236798497
2.6e6	170	1	-480.23978532455715
2.7e6	170	1	-465.3119432332755
2.8e6	170	1	-446.21725402103067
2.9e6	170	1	-422.2451635731098
3.0e6	170	1	-392.1020423129407
3.1e6	170	1	-3.066383583851071e-12
3.2e6	170	1	-1.1411253786735703e-12
3.3e6	170	1	-2.9943769985440013e-13
3.4e6	170	1	-1.2143091407775204e-12
3.5e6	170	1	-1.7938943495237074e-13
3.6e6	170	1	-8.76951934220374e-13
3.7e6	170	1	-2.17005756222518e-12
3.8e6	170	1	-1.4273041122920523e-12
3.9e6	170	1	5.428697943180717e-13
4.0e6	170	1	1.243627341885425e-12
4.1e6	170	1	9.245035407220244e-13
4.2e6	170	1	1.996062746917941e-13
4.3e6	170	1	-1.2586069481393245e-12
4.4e6	170	1	-1.4471168599026834e-12
4.5e6	170	1	-8.439215688694801e-13
4.6e6	170	1	5.70543650894867e-13
4.7e6	170	1	5.730734774221679e-13
4.8e6	170	1	-1.9775152220556235e-12
4.9e6	170	1	-1.060245130944914e-12
5.0e6	170	1	-4.03206469130905e-13
5.1e6	170	1	-3.7732008770679425e-12
5.2e6	170	1	-1.6516217085846399e-12
5.3e6	170	1	-6.680192243535961e-13
5.4e6	170	1	1.2799553418664327e-12
5.5e6	170	1	-1.446014967023578e-12
5.6e6	170	1	-2.117541628709724e-12
5.7e6	170	1	-1.7937933117809293e-12
5.8e6	170	1	-3.4165912437180427e-12
5.9e6	170	1	-2.557388752399666e-12
6.0e6	170	1	-8.394660996515946e-13
6.1e6	170	1	-4.387733893888464e-12
6.2e6	170	1	-2.915300961592062e-12
6.3e6	170	1	1.8559662989506133e-12
6.4e6	170	1	-3.5775257287388188e-12
6.5e6	170	1	-5.976424874293064e-13
6.6e6	170	1	-5.764890563079892e-13
6.7e6	170	1	1.1489579401412527e-12
6.8e6	170	1	-2.9218362927892387e-13
6.9e6	170	1	-2.5118368370294123e-12
7.0e6	170	1	-2.0660535769814204e-12
7.1e6	170	1	4.416794816097239e-13
7.2e6	170	1	-7.544633905318923e-13
7.3e6	170	1	-1.811537952059055e-12
7.4e6	170	1	-1.034275779361367e-12
7.5e6	170	1	-1.7000917222589933e-12
7.6e6	170	1	-9.86768278606434e-13
7.7e6	170	1	-2.2189615686884106e-12
7.8e6	170	1	1.0981589916966108e-12
7.9e6	170	1	4.767700907833479e-13
8.0e6	170	1	-2.258074146470125e-12
8.1e6	170	1	-1.2205774122273068e-13
8.2e6	170	1	1.43950977319249e-12
8.3e6	170	1	-3.0315323783226535e-12
8.4e6	170	1	-6.014460089402175e-13
8.5e6	170	1	-2.539002081370433e-12
8.6e6	170	1	-1.5838509455496367e-12
8.7e6	170	1	-3.181939448713426e-12
8.8e6	170	1	-3.890801569859267e-14
8.9e6	170	1	-1.1037850575888656e-12
9.0e6	170	1	2.4184369099271906e-13
9.1e6	170	1	-1.8855407488597046e-12
9.2e6	170	1	2.0983686750611796e-12
9.3e6	170	1	1.3898196204822525e-12
9.4e6	170	1	-7.628929781431889e-13
9.5e6	170	1	-1.4859731737160273e-12
9.6e6	170	1	-7.38116209668223e-13
9.7e6	170	1	-3.052650782672838e-13
9.8e6	170	1	-5.197527064443851e-12
9.9e6	170	1	-3.665250347264881e-12
1.0e7	170	1	-1.895042141998666e-12
100000.0	171	1	3.6131536984222523e-13
200000.0	171	1	-3.0568521567584863e-13
300000.0	171	1	-1.4919316053444428e-13
400000.0	171	1	2.1797144210758923e-13
500000.0	171	1	2.287464978671332e-13
600000.0	171	1	1.377627016065301e-13
700000.0	171	1	-1.0336849751115019e-13
800000.0	171	1	-1.6642710719185082e-13
900000.0	171	1	-1.5422438533030387e-13
1.0e6	171	1	-73.56843178376978
1.1e6	171	1	-1289.1273575582552
1.2e6	171	1	-1168.3371904001613
1.3e6	171	1	-1057.7226259853885
1.4e6	171	1	-955.8195466477089
1.5e6	171	1	-861.469100780487
1.6e6	171	1	-773.7390021513589
1.7e6	171	1	-691.868774600492
1.8e6	171	1	-615.2307244384299
1.9e6	171	1	-543.3015437589966
2.0e6	171	1	-475.6412868100098
2.1e6	171	1	-472.32969406721855
2.2e6	171	1	-477.08938857837904
2.3e6	171	1	-478.3249127511164
2.4e6	171	1	-476.15319834801306
2.5e6	171	1	-470.62051994414736
2.6e6	171	1	-461.690016451923
2.7e6	171	1	-449.217517964667
2.8e6	171	1	-432.90640972565166
2.9e6	171	1	-412.2205784806244
3.0e6	171	1	-386.2024555220849
3.1e6	171	1	1.5063843511097452e-12
3.2e6	171	1	-2.54825441220043e-12
3.3e6	171	1	8.78948463457188e-13
3.4e6	171	1	-8.839718959006575e-13
3.5e6	171	1	-1.4661814774681738e-12
3.6e6	171	1	1.806845044524159e-12
3.7e6	171	1	-1.7189339049491283e-12
3.8e6	171	1	-1.7428997678084688e-12
3.9e6	171	1	-2.473749192724919e-12
4.0e6	171	1	-5.835484990409772e-13
4.1e6	171	1	-2.3129298176817298e-12
4.2e6	171	1	-7.838293121525562e-13
4.3e6	171	1	-1.1817838004514e-12
4.4e6	171	1	-1.3039876569751143e-12
4.5e6	171	1	-1.3549520978170183e-12
4.6e6	171	1	-5.5525456188368854e-14
4.7e6	171	1	-1.3962258117657415e-12
4.8e6	171	1	-1.8179156486777424e-12
4.9e6	171	1	-8.625069366757218e-13
5.0e6	171	1	-9.080923489432563e-13
5.1e6	171	1	-1.5542031639484254e-12
5.2e6	171	1	-3.07378703773946e-12
5.3e6	171	1	-1.4695306102721127e-12
5.4e6	171	1	-1.1830431222917468e-12
5.5e6	171	1	-3.080921837552694e-12
5.6e6	171	1	7.045872726248227e-13
5.7e6	171	1	-1.872926404713377e-12
5.8e6	171	1	-4.1557176743247095e-13
5.9e6	171	1	-2.6562131657934372e-12
6.0e6	171	1	-2.2311472257543635e-12
6.1e6	171	1	-1.5217785978848968e-13
6.2e6	171	1	-7.501398549541129e-13
6.3e6	171	1	-3.246264362181474e-12
6.4e6	171	1	5.82024893550785e-13
6.5e6	171	1	-3.63429172730594e-12
6.6e6	171	1	1.273235682535648e-12
6.7e6	171	1	-9.160139399529121e-13
6.8e6	171	1	1.9819329351239922e-12
6.9e6	171	1	2.4202257086482646e-13
7.0e6	171	1	-2.2233669298194167e-12
7.1e6	171	1	-1.8227781632842e-12
7.2e6	171	1	-1.6795117601568265e-12
7.3e6	171	1	2.4628726782832046e-13
7.4e6	171	1	-1.5003727452013556e-12
7.5e6	171	1	-3.622933814976483e-13
7.6e6	171	1	-2.485077967915084e-12
7.7e6	171	1	-1.9043108017180623e-12
7.8e6	171	1	-1.8823616967775635e-12
7.9e6	171	1	-1.1839536048756583e-12
8.0e6	171	1	-8.326034314734556e-13
8.1e6	171	1	-2.3775074461427435e-12
8.2e6	171	1	-9.420408588204651e-13
8.3e6	171	1	-1.8082656260322514e-12
8.4e6	171	1	-2.2733369098825912e-12
8.5e6	171	1	-1.0504641670642937e-12
8.6e6	171	1	-9.97795858039099e-13
8.7e6	171	1	-7.918052033474962e-13
8.8e6	171	1	2.4339096847298354e-13
8.9e6	171	1	-8.731164010579852e-13
9.0e6	171	1	6.80357865443051e-13
9.1e6	171	1	-3.885701912285599e-12
9.2e6	171	1	-7.596070901924573e-13
9.3e6	171	1	-2.4144903389510484e-12
9.4e6	171	1	-3.0636966681550894e-12
9.5e6	171	1	-1.4302382071177635e-12
9.6e6	171	1	-1.4102639750183139e-12
9.7e6	171	1	-2.780707483143675e-12
9.8e6	171	1	-6.080781668505811e-12
9.9e6	171	1	-1.7118546073006356e-12
1.0e7	171	1	-2.381802335661817e-12
100000.0	172	1	-8.55103710912165e-14
200000.0	172	1	-5.801166872951446e-13
300000.0	172	1	-9.135856953475601e-14
400000.0	172	1	4.0941788587576673e-13
500000.0	172	1	-4.619560038642606e-13
600000.0	172	1	-7.588646293057454e-14
700000.0	172	1	-2.4465019411553394e-14
800000.0	172	1	1.6678526846276985e-13
900000.0	172	1	3.7532678060978133e-13
1.0e6	172	1	-26.947405240702352
1.1e6	172	1	-105.29799170023219
1.2e6	172	1	-171.72972435829607
1.3e6	172	1	-1090.435909458417
1.4e6	172	1	-987.876628463481
1.5e6	172	1	-892.9073048050468
1.6e6	172	1	-804.5897630934829
1.7e6	172	1	-722.1585763118673
1.8e6	172	1	-644.9817953126418
1.9e6	172	1	-572.5323670172163
2.0e6	172	1	-504.3669626972164
2.1e6	172	1	-443.7279686407655
2.2e6	172	1	-450.2087601734407
2.3e6	172	1	-453.225654605656
2.4e6	172	1	-452.9143819771356
2.5e6	172	1	-449.34642558811896
2.6e6	172	1	-442.52015248452295
2.7e6	172	1	-432.3429645846039
2.8e6	172	1	-418.5980557021564
2.9e6	172	1	-400.88180892736335
3.0e6	172	1	-378.47844958342233
3.1e6	172	1	-350.0801478805988
3.2e6	172	1	-1.9139188823624997e-12
3.3e6	172	1	1.5738473712196128e-13
3.4e6	172	1	-1.9240264450481037e-12
3.5e6	172	1	-4.072811357879297e-13
3.6e6	172	1	1.1981888636820967e-13
3.7e6	172	1	-2.3093185507858075e-12
3.8e6	172	1	-2.8356404273843478e-12
3.9e6	172	1	-9.686347333149718e-13
4.0e6	172	1	-1.1170331082700111e-12
4.1e6	172	1	-3.1404424384039005e-13
4.2e6	172	1	-2.4011608118001296e-12
4.3e6	172	1	-4.669430531278968e-13
4.4e6	172	1	4.94099585602706e-13
4.5e6	172	1	6.327347343411339e-13
4.6e6	172	1	-1.0442603145877284e-12
4.7e6	172	1	-2.3926481586852507e-12
4.8e6	172	1	-2.7973868006475627e-12
4.9e6	172	1	-1.642043655681699e-12
5.0e6	172	1	-2.4789069743876414e-13
5.1e6	172	1	-5.481712161456269e-13
5.2e6	172	1	-2.856610634717732e-12
5.3e6	172	1	9.415012996403924e-13
5.4e6	172	1	-2.208446721539185e-12
5.5e6	172	1	-4.5570827706965236e-12
5.6e6	172	1	8.034801346451826e-13
5.7e6	172	1	-1.2726729555618649e-12
5.8e6	172	1	2.269230488330951e-15
5.9e6	172	1	-1.9680784014146046e-12
6.0e6	172	1	-1.7962878878145203e-12
6.1e6	172	1	-1.6116922201207508e-12
6.2e6	172	1	-1.6176312030653691e-12
6.3e6	172	1	-1.5832608635144732e-12
6.4e6	172	1	-4.5598529308582675e-12
6.5e6	172	1	-3.2492699517627755e-12
6.6e6	172	1	6.985045665590824e-13
6.7e6	172	1	-2.2797276393737215e-12
6.8e6	172	1	-1.6963050609388974e-12
6.9e6	172	1	-1.651699368906288e-12
7.0e6	172	1	-2.1806513635388807e-13
7.1e6	172	1	-1.4057304086744772e-12
7.2e6	172	1	2.1516444079167579e-13
7.3e6	172	1	-6.879685833437845e-13
7.4e6	172	1	-2.4865643702888647e-12
7.5e6	172	1	-8.784690745198381e-13
7.6e6	172	1	-8.563342970456254e-13
7.7e6	172	1	-1.1892121958072561e-12
7.8e6	172	1	-1.444253020199844e-12
7.9e6	172	1	-6.023929835696161e-13
8.0e6	172	1	-3.027235588617512e-12
8.1e6	172	1	-1.0941571206127901e-12
8.2e6	172	1	-3.3037998790638685e-13
8.3e6	172	1	-1.1860503095095357e-12
8.4e6	172	1	-1.0507549620512947e-12
8.5e6	172	1	-3.581068437317386e-13
8.6e6	172	1	-3.338069243843592e-12
8.7e6	172	1	-4.296357196883834e-13
8.8e6	172	1	-4.7281567157049335e-14
8.9e6	172	1	5.029448046579237e-13
9.0e6	172	1	-5.305434267889621e-13
9.1e6	172	1	-1.5891858504043084e-13
9.2e6	172	1	-5.840699848275914e-14
9.3e6	172	1	1.8811349483832966e-13
9.4e6	172	1	-4.209043946539286e-12
9.5e6	172	1	2.1865728381933652e-12
9.6e6	172	1	-2.6204744413398784e-12
9.7e6	172	1	-1.0154355220830003e-12
9.8e6	172	1	-5.205082881467357e-12
9.9e6	172	1	-1.5974100214747628e-12
1.0e7	172	1	-1.6171362427507729e-12
100000.0	173	1	-4.0867968239233506e-13
200000.0	173	1	1.215378118262766e-14
300000.0	173	1	2.2204524152323073e-13
400000.0	173	1	-2.2273867391287663e-14
500000.0	173	1	9.469514870109462e-14
600000.0	173	1	8.894725247267667e-14
700000.0	173	1	4.045086378284863e-13
800000.0	173	1	1.3394890313751426e-13
900000.0	173	1	5.024946406336551e-14
1.0e6	173	1	5.103234415397495e-13
1.1e6	173	1	-60.57579010407861
1.2e6	173	1	-128.65353891446338
1.3e6	173	1	-186.66479104580944
1.4e6	173	1	-1019.8542308936574
1.5e6	173	1	-924.2675435407592
1.6e6	173	1	-835.3643257092118
1.7e6	173	1	-752.3742350991354
1.8e6	173	1	-674.6611104549752
1.9e6	173	1	-601.694207011669
2.0e6	173	1	-533.0268799838155
2.1e6	173	1	-468.2805507463881
2.2e6	173	1	-423.10933993133744
2.3e6	173	1	-427.8426151945511
2.4e6	173	1	-429.31604127838705
2.5e6	173	1	-427.62259764721387
2.6e6	173	1	-422.7901496493116
2.7e6	173	1	-414.7683722153938
2.8e6	173	1	-403.4041874148222
2.9e6	173	1	-388.39626029941223
3.0e6	173	1	-369.2070125584398
3.1e6	173	1	-344.87691965285904
3.2e6	173	1	8.730886287534688e-13
3.3e6	173	1	2.5302598185346793e-13
3.4e6	173	1	3.087476902288201e-13
3.5e6	173	1	-4.3987130404536613e-13
3.6e6	173	1	1.7028628794314557e-12
3.7e6	173	1	-3.895547445699547e-13
3.8e6	173	1	7.037617281622864e-13
3.9e6	173	1	-1.0617366999549752e-12
4.0e6	173	1	-1.7076763020729333e-12
4.1e6	173	1	-2.7207697627043033e-12
4.2e6	173	1	-2.281141610213177e-12
4.3e6	173	1	-3.4826226318750485e-12
4.4e6	173	1	1.9206577538034265e-12
4.5e6	173	1	1.1339906995625314e-12
4.6e6	173	1	9.101848606714006e-13
4.7e6	173	1	-1.0447451141068476e-12
4.8e6	173	1	-1.7760425407842104e-12
4.9e6	173	1	-4.1378623772917775e-13
5.0e6	173	1	-2.848414285172349e-12
