Давление (Па),	Температура (К),	Сошлось?,	Min TPD (Дж/моль)
7.4e6	235	1	5.359919864715568e-12
7.5e6	235	1	1.26007608752636e-11
7.6e6	235	1	5.211782340332899e-12
7.7e6	235	1	-4.347470293649108e-12
7.8e6	235	1	5.711991785865931e-12
7.9e6	235	1	2.8405296913442193e-12
8.0e6	235	1	2.5389285536166553e-12
8.1e6	235	1	3.82266604031763e-12
8.2e6	235	1	1.803508738022503e-12
8.3e6	235	1	1.7896081142064306e-12
8.4e6	235	1	4.859798381860042e-12
8.5e6	235	1	-2.6574172414450467e-12
8.6e6	235	1	-2.9786385692480953e-12
8.7e6	235	1	1.2135288779446026e-11
8.8e6	235	1	1.0901067178656961e-11
8.9e6	235	1	-2.6713576825859037e-12
9.0e6	235	1	2.3271759444899818e-12
9.1e6	235	1	1.1481833712967404e-11
9.2e6	235	1	4.6939258307055615e-12
9.3e6	235	1	1.1450354350122684e-11
9.4e6	235	1	7.783491800844762e-12
9.5e6	235	1	2.5036131208553553e-12
9.6e6	235	1	5.3059761242362814e-12
9.7e6	235	1	2.2544511084896836e-12
9.8e6	235	1	3.3939686795042036e-12
9.9e6	235	1	-2.4808717160131923e-12
1.0e7	235	1	9.440988992643305e-12
100000.0	240	1	-6847.319090195776
200000.0	240	1	-5450.1061025994195
300000.0	240	1	-4627.1974420915885
400000.0	240	1	-4039.5652595049924
500000.0	240	1	-3580.9623304681654
600000.0	240	1	-3204.0636003671025
700000.0	240	1	-2883.6246533813974
800000.0	240	1	-2604.576977895754
900000.0	240	1	-2357.2011933846857
1.0e6	240	1	-2216.491527964571
1.1e6	240	1	-2282.1251811907273
1.2e6	240	1	-2322.824010218768
1.3e6	240	1	-2338.7094119398325
1.4e6	240	1	-2327.8170231470313
1.5e6	240	1	-2284.7110172100847
1.6e6	240	1	-1149.370100602323
1.7e6	240	1	-1047.4580526715486
1.8e6	240	1	-952.4743607513564
1.9e6	240	1	-863.6744885658273
2.0e6	240	1	-780.4292284208244
2.1e6	240	1	-702.2022099331467
2.2e6	240	1	-628.532651963312
2.3e6	240	1	-559.0219585637011
2.4e6	240	1	-493.32317733305337
2.5e6	240	1	-431.1326196384971
2.6e6	240	1	-372.183134999267
2.7e6	240	1	-316.2386665545987
2.8e6	240	1	-263.0898100644946
2.9e6	240	1	-212.5501677188892
3.0e6	240	1	-164.45333836856446
3.1e6	240	1	-118.65042317940576
3.2e6	240	1	-75.00795396790409
3.3e6	240	1	-33.40617329990236
3.4e6	240	1	4.6690732253803005e-11
3.5e6	240	1	3.324284708725207e-11
3.6e6	240	1	3.4253195549047155e-11
3.7e6	240	1	2.5733752748082622e-11
3.8e6	240	1	2.3423458973218653e-11
3.9e6	240	1	2.041090481851547e-11
4.0e6	240	1	1.0496289953735097e-11
4.1e6	240	1	1.7537045397136332e-11
4.2e6	240	1	7.821076048624732e-12
4.3e6	240	1	7.183107197158284e-10
4.4e6	240	1	6.271703224033226e-10
4.5e6	240	1	5.44423203675988e-10
4.6e6	240	1	4.822197358219857e-10
4.7e6	240	1	4.1378582613278703e-10
4.8e6	240	1	3.6949371210251436e-10
4.9e6	240	1	2.267712908188453e-11
5.0e6	240	1	1.161896712197942e-10
5.1e6	240	1	3.506462874507295e-11
5.2e6	240	1	1.2129980673332083e-10
5.3e6	240	1	8.871359389824897e-12
5.4e6	240	1	1.6641486653328277e-10
5.5e6	240	1	3.8730191552786494e-11
5.6e6	240	1	1.187508897910073e-11
5.7e6	240	1	1.1281881635502589e-10
5.8e6	240	1	9.701827698421067e-11
5.9e6	240	1	7.642488410782716e-11
6.0e6	240	1	3.472117781006326e-11
6.1e6	240	1	2.571039981933386e-11
6.2e6	240	1	3.954251395722405e-12
6.3e6	240	1	-3.9561013969943715e-13
6.4e6	240	1	4.8325387609756895e-11
6.5e6	240	1	4.442703041389329e-11
6.6e6	240	1	4.004396887322646e-11
6.7e6	240	1	3.668050295468385e-11
6.8e6	240	1	2.788543576820804e-11
6.9e6	240	1	3.3588407283378224e-11
7.0e6	240	1	2.3222604693179036e-11
7.1e6	240	1	2.394594537848821e-11
7.2e6	240	1	1.5578249817514364e-11
7.3e6	240	1	6.852074382066378e-12
7.4e6	240	1	1.2208340146647491e-11
7.5e6	240	1	2.3970141057585645e-12
7.6e6	240	1	1.9687893486721245e-12
7.7e6	240	1	3.5414538597684786e-12
7.8e6	240	1	1.2974877926620956e-12
7.9e6	240	1	7.2259122310355285e-12
8.0e6	240	1	-6.283693637849138e-12
8.1e6	240	1	5.807540686959649e-12
8.2e6	240	1	7.460480434926149e-12
8.3e6	240	1	8.05051412631954e-12
8.4e6	240	1	1.0551107500179034e-11
8.5e6	240	1	6.417559382130775e-12
8.6e6	240	1	5.494906531742019e-12
8.7e6	240	1	4.0049214826095615e-12
8.8e6	240	1	1.0577088277495886e-11
8.9e6	240	1	1.2795629288661452e-11
9.0e6	240	1	2.3971240438588545e-13
9.1e6	240	1	1.0010154529826835e-11
9.2e6	240	1	3.219776977317606e-12
9.3e6	240	1	5.783105351748249e-12
9.4e6	240	1	4.402419326711513e-12
9.5e6	240	1	1.953125581730629e-12
9.6e6	240	1	-4.611945997627306e-13
9.7e6	240	1	1.2543062562989787e-12
9.8e6	240	1	-1.76531943766765e-12
9.9e6	240	1	-1.215175970102362e-12
1.0e7	240	1	6.739080322427926e-12
100000.0	245	1	-7081.451538945054
200000.0	245	1	-5655.449733449535
300000.0	245	1	-4815.705618146358
400000.0	245	1	-4216.128019332184
500000.0	245	1	-3748.2560049257127
600000.0	245	1	-3363.7783774215504
700000.0	245	1	-3036.924610125373
800000.0	245	1	-2752.312096315659
900000.0	245	1	-2500.0188173736474
1.0e6	245	1	-2273.2701527785875
1.1e6	245	1	-2129.1601599525793
1.2e6	245	1	-2181.469010954631
1.3e6	245	1	-2210.981727028652
1.4e6	245	1	-2217.1300320756473
1.5e6	245	1	-2197.275218043021
1.6e6	245	1	-2145.046651626292
1.7e6	245	1	-1140.3300170561774
1.8e6	245	1	-1043.2568715812206
1.9e6	245	1	-952.4818197204784
2.0e6	245	1	-867.3627405579906
2.1e6	245	1	-787.3522330721007
2.2e6	245	1	-711.980007881582
2.3e6	245	1	-640.8392023430096
2.4e6	245	1	-573.5756168473773
2.5e6	245	1	-509.87915705469163
2.6e6	245	1	-449.47696361165356
2.7e6	245	1	-392.1278482720638
2.8e6	245	1	-337.6177527784205
2.9e6	245	1	-285.75601701790623
3.0e6	245	1	-236.37229420628194
3.1e6	245	1	-189.31398881392846
3.2e6	245	1	-144.4441214975332
3.3e6	245	1	-101.63954714657946
3.4e6	245	1	-60.78946924666279
3.5e6	245	1	-21.79420756436434
3.6e6	245	1	1.1928196489352158e-10
3.7e6	245	1	1.015235535071525e-10
3.8e6	245	1	8.472250554109398e-11
3.9e6	245	1	7.062413636760648e-11
4.0e6	245	1	6.11948665297981e-11
4.1e6	245	1	4.930720315008373e-11
4.2e6	245	1	4.177373049796089e-11
4.3e6	245	1	2.8449342220123602e-11
4.4e6	245	1	3.784396190517625e-11
4.5e6	245	1	2.4139344115183675e-11
4.6e6	245	1	2.2884051505958278e-11
4.7e6	245	1	1.4948334426832452e-11
4.8e6	245	1	1.3472237228259222e-11
4.9e6	245	1	1.297261290630989e-11
5.0e6	245	1	1.2631138661596021e-11
5.1e6	245	1	1.3560581916269646e-10
5.2e6	245	1	1.731033697459361e-11
5.3e6	245	1	2.3817958591737867e-11
5.4e6	245	1	1.309312085834291e-10
5.5e6	245	1	2.2290850670283677e-11
5.6e6	245	1	3.2334273366435573e-10
5.7e6	245	1	9.073393235749586e-11
5.8e6	245	1	2.6596734797185162e-11
5.9e6	245	1	1.5580803371128583e-11
6.0e6	245	1	2.3081393870846845e-10
6.1e6	245	1	2.0717200031232855e-10
6.2e6	245	1	1.1079472587863584e-10
6.3e6	245	1	6.202831455935642e-11
6.4e6	245	1	3.5496677808482396e-11
6.5e6	245	1	2.275473304788958e-11
6.6e6	245	1	1.6806791283121778e-11
6.7e6	245	1	1.4233797341191116e-11
6.8e6	245	1	9.183306583704018e-11
6.9e6	245	1	7.774296836718722e-11
7.0e6	245	1	6.933388173487043e-11
7.1e6	245	1	5.795799444215967e-11
7.2e6	245	1	5.1851931846510005e-11
7.3e6	245	1	3.9833765978639427e-11
7.4e6	245	1	4.987365303187573e-11
7.5e6	245	1	3.114930879964499e-11
7.6e6	245	1	3.293235963878344e-11
7.7e6	245	1	2.49149735131321e-11
7.8e6	245	1	1.3941080982769055e-11
7.9e6	245	1	7.57946763891345e-12
8.0e6	245	1	6.629182269855642e-12
8.1e6	245	1	2.7394450504694343e-12
8.2e6	245	1	1.6277549241220518e-12
8.3e6	245	1	-2.6410637728440517e-13
8.4e6	245	1	1.2127157622294354e-11
8.5e6	245	1	8.34831795435819e-12
8.6e6	245	1	1.1322573304287098e-11
8.7e6	245	1	1.218867345107507e-11
8.8e6	245	1	1.2621701196680567e-11
8.9e6	245	1	1.1237499876492509e-11
9.0e6	245	1	-1.9389266667918514e-12
9.1e6	245	1	-4.426250408947133e-12
9.2e6	245	1	2.5120912836885945e-13
9.3e6	245	1	6.875094325222916e-12
9.4e6	245	1	9.776625255891735e-12
9.5e6	245	1	7.020286302695904e-12
9.6e6	245	1	1.6474940579521216e-12
9.7e6	245	1	1.5633493916198012e-12
9.8e6	245	1	-4.096944483699457e-12
9.9e6	245	1	-8.217663860856945e-12
1.0e7	245	1	-5.159828727480109e-13
100000.0	250	1	-7314.4481462114245
200000.0	250	1	-5859.646609153704
300000.0	250	1	-5003.056261632656
400000.0	250	1	-4391.522651193741
500000.0	250	1	-3914.371181054681
600000.0	250	1	-3522.3045511756336
700000.0	250	1	-3189.0261618303475
800000.0	250	1	-2898.8393466672287
900000.0	250	1	-2641.6194822447355
1.0e6	250	1	-2410.453589244986
1.1e6	250	1	-2200.4109623352356
1.2e6	250	1	-2036.4280966289866
1.3e6	250	1	-2077.725036648569
1.4e6	250	1	-2097.911862371501
1.5e6	250	1	-2095.8974819335185
1.6e6	250	1	-2068.4999105485717
1.7e6	250	1	-1230.554894243167
1.8e6	250	1	-1131.4819288019478
1.9e6	250	1	-1038.818339661055
2.0e6	250	1	-951.9093386923068
2.1e6	250	1	-870.1967253050775
2.2e6	250	1	-793.2009204152446
2.3e6	250	1	-720.507002997157
2.4e6	250	1	-651.7537265822814
2.5e6	250	1	-586.6247857850527
2.6e6	250	1	-524.8418037242311
2.7e6	250	1	-466.15865134320416
2.8e6	250	1	-410.3568090053522
2.9e6	250	1	-357.24155225513766
3.0e6	250	1	-306.6387958254262
3.1e6	250	1	-258.3924685752238
3.2e6	250	1	-212.36232098986972
3.3e6	250	1	-168.42208890509926
3.4e6	250	1	-126.45795417715668
3.5e6	250	1	-86.36725653971497
3.6e6	250	1	-48.05742196333979
3.7e6	250	1	-11.445082363862358
3.8e6	250	1	3.3186007631150205e-10
3.9e6	250	1	2.773888438823563e-10
4.0e6	250	1	2.2911298536544902e-10
4.1e6	250	1	1.9435021289797988e-10
4.2e6	250	1	1.6262734491316252e-10
4.3e6	250	1	1.318555853152721e-10
4.4e6	250	1	1.1168661655236445e-10
4.5e6	250	1	9.654359798584589e-11
4.6e6	250	1	8.216976285588956e-11
4.7e6	250	1	6.615170992365846e-11
4.8e6	250	1	5.5491863925130613e-11
4.9e6	250	1	4.684284736359082e-11
5.0e6	250	1	4.471064398705801e-11
5.1e6	250	1	2.2419351179128397e-11
5.2e6	250	1	3.2924715010580405e-11
5.3e6	250	1	2.532875938068141e-11
5.4e6	250	1	1.8069017148399785e-11
5.5e6	250	1	2.2808309277713712e-11
5.6e6	250	1	1.593852442605473e-11
5.7e6	250	1	1.4729093758460848e-11
5.8e6	250	1	9.93603764261157e-12
5.9e6	250	1	1.8769886984742676e-10
6.0e6	250	1	6.363639015695075e-11
6.1e6	250	1	2.839190314058923e-11
6.2e6	250	1	1.3086315383647844e-11
6.3e6	250	1	4.523413417922492e-10
6.4e6	250	1	2.8600898732689117e-10
6.5e6	250	1	1.5972016889414728e-10
6.6e6	250	1	9.522020184057206e-11
6.7e6	250	1	5.67097112541895e-11
6.8e6	250	1	2.964824989248188e-11
6.9e6	250	1	1.7920427403290973e-11
7.0e6	250	1	1.7038515089389146e-11
7.1e6	250	1	6.2349168390056844e-12
7.2e6	250	1	1.5240725218315654e-10
7.3e6	250	1	1.3317597274530718e-10
7.4e6	250	1	1.1684035428624964e-10
7.5e6	250	1	1.0949546808526958e-10
7.6e6	250	1	8.891296688707043e-11
7.7e6	250	1	8.045708576372851e-11
7.8e6	250	1	8.173028107159169e-11
7.9e6	250	1	5.922533562749757e-11
8.0e6	250	1	3.986957227038179e-11
8.1e6	250	1	3.3231784538805334e-11
8.2e6	250	1	3.215542754481972e-11
8.3e6	250	1	2.3879961240846556e-11
8.4e6	250	1	1.4877195504171825e-11
8.5e6	250	1	6.025880220695591e-12
8.6e6	250	1	1.098508285203581e-11
8.7e6	250	1	3.287399933976816e-12
8.8e6	250	1	7.914657929150755e-12
8.9e6	250	1	-1.193699517487365e-12
9.0e6	250	1	1.8793212767779545e-12
9.1e6	250	1	6.0511195663567885e-12
9.2e6	250	1	1.9075159908652634e-11
9.3e6	250	1	1.787376551019154e-11
9.4e6	250	1	1.2852022316387282e-11
9.5e6	250	1	1.3781182588872877e-11
9.6e6	250	1	4.936291447214108e-12
9.7e6	250	1	1.075051910015036e-11
9.8e6	250	1	1.8159718235990878e-11
9.9e6	250	1	6.140947925409139e-12
1.0e7	250	1	8.251538151761786e-12
100000.0	255	1	-7546.2505441913645
200000.0	255	1	-6062.637652907892
300000.0	255	1	-5189.18956982674
400000.0	255	1	-4565.688601150726
500000.0	255	1	-4079.2465204978544
600000.0	255	1	-3679.57995819546
700000.0	255	1	-3339.866272305069
800000.0	255	1	-3044.094765709724
900000.0	255	1	-2781.938237190573
1.0e6	255	1	-2546.3453740029845
1.1e6	255	1	-2332.2867936629987
1.2e6	255	1	-2136.049024658626
1.3e6	255	1	-1954.8120629300647
1.4e6	255	1	-1972.374901638875
1.5e6	255	1	-1984.7970922926938
1.6e6	255	1	-1975.9999848748616
1.7e6	255	1	-1942.3737971692037
1.8e6	255	1	-1216.7844502811538
1.9e6	255	1	-1122.3366592673021
2.0e6	255	1	-1033.7379295123656
2.1e6	255	1	-950.4196055942723
2.2e6	255	1	-871.8931372991235
2.3e6	255	1	-797.7358413674144
2.4e6	255	1	-727.5797016212704
2.5e6	255	1	-661.1024629821956
2.6e6	255	1	-598.0204796566757
2.7e6	255	1	-538.0829206651407
2.8e6	255	1	-481.0670372047479
2.9e6	255	1	-426.77426922620384
3.0e6	255	1	-375.0270217693334
3.1e6	255	1	-325.6659808876272
3.2e6	255	1	-278.5478683972017
3.3e6	255	1	-233.5435569887314
3.4e6	255	1	-190.53648440707272
3.5e6	255	1	-149.42131885275109
3.6e6	255	1	-110.10283855502875
3.7e6	255	1	-72.49499743150231
3.8e6	255	1	-36.52015660015217
3.9e6	255	1	-2.1084689235000464
4.0e6	255	1	8.862295616330132e-10
4.1e6	255	1	7.401011547321021e-10
4.2e6	255	1	6.134878877692498e-10
4.3e6	255	1	5.019992390525863e-10
4.4e6	255	1	4.1805939873101883e-10
4.5e6	255	1	3.503693270841962e-10
4.6e6	255	1	2.9724859867356207e-10
4.7e6	255	1	2.482586918158003e-10
4.8e6	255	1	2.0601219693919606e-10
4.9e6	255	1	1.7224402774299735e-10
5.0e6	255	1	1.5098049519586196e-10
5.1e6	255	1	1.245465383386754e-10
5.2e6	255	1	1.0350492132219641e-10
5.3e6	255	1	2.284481883719526e-11
5.4e6	255	1	7.5765274479625e-11
5.5e6	255	1	6.326302090693681e-11
5.6e6	255	1	5.4825758109876624e-11
5.7e6	255	1	2.2598533070891658e-11
5.8e6	255	1	4.1052820756552755e-11
5.9e6	255	1	3.2818663720868627e-11
6.0e6	255	1	1.762160231101595e-11
6.1e6	255	1	2.6309557180428933e-11
6.2e6	255	1	1.6219237948143436e-11
6.3e6	255	1	1.5655825811103363e-11
6.4e6	255	1	1.4804222518011168e-11
6.5e6	255	1	1.585543073787457e-11
6.6e6	255	1	1.3591470762980111e-11
6.7e6	255	1	3.977714576990088e-10
6.8e6	255	1	2.266949307308877e-10
6.9e6	255	1	1.424211232346588e-10
7.0e6	255	1	8.826599840567814e-11
7.1e6	255	1	5.5512706248223714e-11
7.2e6	255	1	3.4041852507455533e-11
7.3e6	255	1	2.3250187853544185e-11
7.4e6	255	1	1.3110986539608023e-11
7.5e6	255	1	9.820354693822718e-12
7.6e6	255	1	2.5003918613332107e-12
7.7e6	255	1	2.200115090111865e-10
7.8e6	255	1	1.9544121773436632e-10
7.9e6	255	1	1.7732350987955184e-10
8.0e6	255	1	1.6095655705613762e-10
8.1e6	255	1	1.3902067366212967e-10
8.2e6	255	1	1.0918480664945732e-10
8.3e6	255	1	8.780414367587017e-11
8.4e6	255	1	6.753043794733432e-11
8.5e6	255	1	5.4259055093982406e-11
8.6e6	255	1	3.8705290085179825e-11
8.7e6	255	1	2.785080678449972e-11
8.8e6	255	1	2.047741341185301e-11
8.9e6	255	1	2.408269620507962e-11
9.0e6	255	1	8.758598325233312e-12
9.1e6	255	1	1.3279826064217619e-11
9.2e6	255	1	7.116020676900016e-12
9.3e6	255	1	1.0914672445472458e-11
9.4e6	255	1	7.8517937187857e-12
9.5e6	255	1	-1.2892181625642068e-13
9.6e6	255	1	5.787204401678028e-12
9.7e6	255	1	-4.044364886393592e-12
9.8e6	255	1	1.917929132026243e-11
9.9e6	255	1	1.9421268521342683e-11
1.0e7	255	1	2.12809915902442e-11
100000.0	260	1	-7776.793219300961
200000.0	260	1	-6264.356469857264
300000.0	260	1	-5374.038241761874
400000.0	260	1	-4738.557630116349
500000.0	260	1	-4242.812807249856
600000.0	260	1	-3835.5343603310566
700000.0	260	1	-3489.373629948229
800000.0	260	1	-3188.005911331873
900000.0	260	1	-2920.9014470885904
1.0e6	260	1	-2680.8706112627306
1.1e6	260	1	-2462.785363177747
1.2e6	260	1	-2262.8593841011116
1.3e6	260	1	-2078.21734998652
1.4e6	260	1	-1906.6242866588748
1.5e6	260	1	-1866.5877227938083
1.6e6	260	1	-1872.586864904211
1.7e6	260	1	-1858.2429221783889
1.8e6	260	1	-1819.6273042671248
1.9e6	260	1	-1202.6038420586028
2.0e6	260	1	-1112.439148350141
2.1e6	260	1	-1027.6331094277416
2.2e6	260	1	-947.6887049834556
2.3e6	260	1	-872.1759453707715
2.4e6	260	1	-800.7204616447941
2.5e6	260	1	-732.9944326294565
2.6e6	260	1	-668.7092988530244
2.7e6	260	1	-607.6098588383945
2.8e6	260	1	-549.4694464828685
2.9e6	260	1	-494.0859625250612
3.0e6	260	1	-441.27858724213206
3.1e6	260	1	-390.8850415037638
3.2e6	260	1	-342.75929320136936
3.3e6	260	1	-296.7696286953108
3.4e6	260	1	-252.79702626942523
3.5e6	260	1	-210.7337820793635
3.6e6	260	1	-170.48234978039676
3.7e6	260	1	-131.95436371232844
3.8e6	260	1	-95.06982285036777
3.9e6	260	1	-59.75641925423623
4.0e6	260	1	-25.949001028804
4.1e6	260	1	8.649649366979789e-11
4.2e6	260	1	7.196725490933933e-11
4.3e6	260	1	5.6393938564075485e-11
4.4e6	260	1	1.568212717236589e-9
4.5e6	260	1	1.2937341404336417e-9
4.6e6	260	1	1.0710389309383922e-9
4.7e6	260	1	8.949492209591944e-10
4.8e6	260	1	7.456387065944703e-10
4.9e6	260	1	6.208965801354424e-10
5.0e6	260	1	5.223479804077058e-10
5.1e6	260	1	4.37596670162764e-10
5.2e6	260	1	3.660239077975247e-10
5.3e6	260	1	3.098614949695322e-10
5.4e6	260	1	1.679502812865219e-10
5.5e6	260	1	2.1594491857656814e-10
5.6e6	260	1	4.545420748233893e-11
5.7e6	260	1	6.054551266810107e-11
5.8e6	260	1	1.271067232586423e-10
5.9e6	260	1	3.710426383458573e-11
6.0e6	260	1	9.843374791478066e-11
6.1e6	260	1	8.450572408719506e-11
6.2e6	260	1	4.057082984452662e-11
6.3e6	260	1	5.598303136171434e-11
6.4e6	260	1	5.3273645531874e-11
6.5e6	260	1	4.189006146083571e-11
6.6e6	260	1	3.629881454008527e-11
6.7e6	260	1	3.3874561331968464e-11
6.8e6	260	1	1.871446693359896e-11
6.9e6	260	1	1.881944914575856e-11
7.0e6	260	1	2.2063450892673142e-11
7.1e6	260	1	1.7011433792657113e-11
7.2e6	260	1	1.575993824917514e-11
7.3e6	260	1	1.3748329894241323e-11
7.4e6	260	1	1.483498572466338e-11
7.5e6	260	1	5.89572837436398e-11
7.6e6	260	1	3.825367461489891e-11
7.7e6	260	1	2.529569408755636e-11
7.8e6	260	1	2.1567147292242753e-11
7.9e6	260	1	1.5230961633518232e-11
8.0e6	260	1	1.1924112535582378e-11
8.1e6	260	1	3.5540939906809205e-10
8.2e6	260	1	3.2368662643885576e-10
8.3e6	260	1	2.8299990790462554e-10
8.4e6	260	1	2.479387196854116e-10
8.5e6	260	1	2.0553204239459957e-10
8.6e6	260	1	1.5780362037703596e-10
8.7e6	260	1	1.164933933822318e-10
8.8e6	260	1	9.156682947682529e-11
8.9e6	260	1	7.671716235370385e-11
9.0e6	260	1	4.992543322659103e-11
9.1e6	260	1	4.606752205724672e-11
9.2e6	260	1	3.5228317279371174e-11
9.3e6	260	1	2.741322774790951e-11
9.4e6	260	1	2.850773111497118e-11
9.5e6	260	1	1.65517961207666e-11
9.6e6	260	1	1.5959798993448945e-11
9.7e6	260	1	1.8875017813915068e-11
9.8e6	260	1	9.377623867322035e-12
9.9e6	260	1	4.381480651926596e-12
1.0e7	260	1	1.0775844477253944e-11
100000.0	265	1	-8006.002470001683
200000.0	265	1	-6464.728268835785
300000.0	265	1	-5557.526362973372
400000.0	265	1	-4910.052660349837
500000.0	265	1	-4404.991754305948
600000.0	265	1	-3990.0882095990532
700000.0	265	1	-3637.467368626328
800000.0	265	1	-3330.490536876519
900000.0	265	1	-3058.425417421098
1.0e6	265	1	-2813.944086567289
1.1e6	265	1	-2591.8198598663644
1.2e6	265	1	-2388.1935848504486
1.3e6	265	1	-2200.134630161967
1.4e6	265	1	-2025.3650356418354
1.5e6	265	1	-1862.079065113024
1.6e6	265	1	-1761.2941681172545
1.7e6	265	1	-1762.0446455042759
1.8e6	265	1	-1743.2775219996156
1.9e6	265	1	-1700.8521134244422
2.0e6	265	1	-1187.4922648685185
2.1e6	265	1	-1101.3483507101187
2.2e6	265	1	-1020.1277147058922
2.3e6	265	1	-943.3938156446253
2.4e6	265	1	-870.7666078788251
2.5e6	265	1	-801.9133127330376
2.6e6	265	1	-736.5410078829226
2.7e6	265	1	-674.3906228196591
2.8e6	265	1	-615.2320336439526
2.9e6	265	1	-558.8600260341298
3.0e6	265	1	-505.0909503353072
3.1e6	265	1	-453.7599333855061
3.2e6	265	1	-404.7185420743392
3.3e6	265	1	-357.832816589728
3.4e6	265	1	-312.9816088687952
3.5e6	265	1	-270.0551753723212
3.6e6	265	1	-228.95398400204277
3.7e6	265	1	-189.5877035534197
3.8e6	265	1	-151.8743511581159
3.9e6	265	1	-115.73957921059984
4.0e6	265	1	-81.11608874725027
4.1e6	265	1	-47.94316161614317
4.2e6	265	1	-16.166309622282046
4.3e6	265	1	2.457954250290745e-10
4.4e6	265	1	1.9835447309180312e-10
4.5e6	265	1	1.5881009593314566e-10
4.6e6	265	1	1.302209041010964e-10
4.7e6	265	1	1.0531791281090386e-10
4.8e6	265	1	8.456801957931054e-11
4.9e6	265	1	6.642181515090564e-11
5.0e6	265	1	1.8257920058641075e-9
5.1e6	265	1	1.5153956186685774e-9
5.2e6	265	1	1.2636915593805531e-9
5.3e6	265	1	1.0561101210140172e-9
5.4e6	265	1	8.815270402745892e-10
5.5e6	265	1	5.750675269636761e-11
5.6e6	265	1	2.1142457207710963e-10
5.7e6	265	1	5.240763629272768e-10
5.8e6	265	1	4.333208234504754e-10
5.9e6	265	1	4.6558074425938e-11
6.0e6	265	1	2.905228633619944e-10
6.1e6	265	1	5.977458572602526e-11
6.2e6	265	1	2.2723590083163422e-10
6.3e6	265	1	1.8759838262905407e-10
6.4e6	265	1	7.469399258179868e-11
6.5e6	265	1	3.330197887742824e-11
6.6e6	265	1	1.1922810563272032e-10
6.7e6	265	1	9.873971074363802e-11
6.8e6	265	1	8.277219046889245e-11
6.9e6	265	1	7.219537950320723e-11
7.0e6	265	1	6.136464261534934e-11
7.1e6	265	1	3.66628786520589e-11
7.2e6	265	1	1.6929176186982267e-11
7.3e6	265	1	3.640697387118606e-11
7.4e6	265	1	3.696446214439611e-11
7.5e6	265	1	3.2756742386922874e-11
7.6e6	265	1	2.3052337192993114e-11
7.7e6	265	1	2.3302918703829376e-11
7.8e6	265	1	1.4256257009322496e-11
7.9e6	265	1	1.9984472518670693e-11
8.0e6	265	1	1.2233656280927555e-11
8.1e6	265	1	9.001734701066279e-12
8.2e6	265	1	2.5397002399339327e-11
8.3e6	265	1	1.58004163951838e-11
8.4e6	265	1	1.2701697129518554e-11
8.5e6	265	1	1.2631882492048982e-11
8.6e6	265	1	4.959841135888932e-10
8.7e6	265	1	4.516786506446324e-10
8.8e6	265	1	3.5601223293164896e-10
8.9e6	265	1	2.7173260798603327e-10
9.0e6	265	1	2.0700379843412164e-10
9.1e6	265	1	1.6366167394834402e-10
9.2e6	265	1	1.2998721223749302e-10
9.3e6	265	1	1.0963927888404251e-10
9.4e6	265	1	8.404878361215409e-11
9.5e6	265	1	6.279499701255728e-11
9.6e6	265	1	5.6182875111119093e-11
9.7e6	265	1	3.6278355265619705e-11
9.8e6	265	1	3.584055694914011e-11
9.9e6	265	1	2.260940016479175e-11
1.0e7	265	1	1.7627764916164357e-11
100000.0	270	1	-8233.795138119904
200000.0	270	1	-6663.668547029343
300000.0	270	1	-5739.568041858603
400000.0	270	1	-5080.086361533403
500000.0	270	1	-4565.694537148115
600000.0	270	1	-4143.151126446242
700000.0	270	1	-3784.0554877621735
800000.0	270	1	-3471.454949782727
900000.0	270	1	-3194.4146878812326
1.0e6	270	1	-2945.4684914530853
1.1e6	270	1	-2719.2910421876754
1.2e6	270	1	-2511.9503629798674
1.3e6	270	1	-2320.4605235558993
1.4e6	270	1	-2142.500585581451
1.5e6	270	1	-1976.2307505327503
1.6e6	270	1	-1820.1679674169209
1.7e6	270	1	-1673.099320935255
1.8e6	270	1	-1653.7807811718471
1.9e6	270	1	-1631.6207550390989
2.0e6	270	1	-1586.5095387406686
2.1e6	270	1	-1170.9285857651432
2.2e6	270	1	-1088.6172409911087
2.3e6	270	1	-1010.8360401322412
2.4e6	270	1	-937.2004411082273
2.5e6	270	1	-867.3737474170484
2.6e6	270	1	-801.0595945039017
2.7e6	270	1	-737.9958624040157
2.8e6	270	1	-677.9497031328534
2.9e6	270	1	-620.7134480900263
3.0e6	270	1	-566.1012166959255
3.1e6	270	1	-513.9460887571709
3.2e6	270	1	-464.09773386993453
3.3e6	270	1	-416.42041443315065
3.4e6	270	1	-370.79129660525285
3.5e6	270	1	-327.09901725714906
3.6e6	270	1	-285.24246571053925
3.7e6	270	1	-245.12974757852422
3.8e6	270	1	-206.67730494387166
3.9e6	270	1	-169.80917287835584
4.0e6	270	1	-134.45635732244685
4.1e6	270	1	-100.55632397159239
4.2e6	270	1	-68.0525924567642
4.3e6	270	1	-36.89443524165308
4.4e6	270	1	-7.036687030632154
4.5e6	270	1	7.085759929107913e-10
4.6e6	270	1	5.587966349406351e-10
4.7e6	270	1	4.4118282692493654e-10
4.8e6	270	1	3.472278446757862e-10
4.9e6	270	1	2.778738705062553e-10
5.0e6	270	1	2.2464156424796544e-10
5.1e6	270	1	1.7866347404348407e-10
5.2e6	270	1	1.3677703744998174e-10
